,artist.inverted,track,week,rank
36432,Pearl Jam,Nothing As It Seems,10,
36433,Pearl Jam,Nothing As It Seems,11,
36434,Pearl Jam,Nothing As It Seems,12,
36435,Pearl Jam,Nothing As It Seems,13,
36436,Pearl Jam,Nothing As It Seems,14,
36437,Pearl Jam,Nothing As It Seems,15,
36438,Pearl Jam,Nothing As It Seems,16,
36439,Pearl Jam,Nothing As It Seems,17,
36440,Pearl Jam,Nothing As It Seems,18,
36441,Pearl Jam,Nothing As It Seems,19,
36442,Pearl Jam,Nothing As It Seems,20,
36443,Pearl Jam,Nothing As It Seems,21,
36444,Pearl Jam,Nothing As It Seems,22,
36445,Pearl Jam,Nothing As It Seems,23,
36446,Pearl Jam,Nothing As It Seems,24,
36447,Pearl Jam,Nothing As It Seems,25,
36448,Pearl Jam,Nothing As It Seems,26,
36449,Pearl Jam,Nothing As It Seems,27,
36450,Pearl Jam,Nothing As It Seems,28,
36451,Pearl Jam,Nothing As It Seems,29,
36452,Pearl Jam,Nothing As It Seems,30,
36453,Pearl Jam,Nothing As It Seems,31,
36454,Pearl Jam,Nothing As It Seems,32,
36455,Pearl Jam,Nothing As It Seems,33,
36456,Pearl Jam,Nothing As It Seems,34,
36457,Pearl Jam,Nothing As It Seems,35,
36458,Pearl Jam,Nothing As It Seems,36,
36459,Pearl Jam,Nothing As It Seems,37,
36460,Pearl Jam,Nothing As It Seems,38,
36461,Pearl Jam,Nothing As It Seems,39,
36462,Pearl Jam,Nothing As It Seems,40,
36463,Pearl Jam,Nothing As It Seems,41,
36464,Pearl Jam,Nothing As It Seems,42,
36465,Pearl Jam,Nothing As It Seems,43,
36466,Pearl Jam,Nothing As It Seems,44,
36467,Pearl Jam,Nothing As It Seems,45,
36468,Pearl Jam,Nothing As It Seems,46,
36469,Pearl Jam,Nothing As It Seems,47,
36470,Pearl Jam,Nothing As It Seems,48,
36471,Pearl Jam,Nothing As It Seems,49,
36472,Pearl Jam,Nothing As It Seems,50,
36473,Pearl Jam,Nothing As It Seems,51,
36474,Pearl Jam,Nothing As It Seems,52,
36475,Pearl Jam,Nothing As It Seems,53,
36476,Pearl Jam,Nothing As It Seems,54,
36477,Pearl Jam,Nothing As It Seems,55,
36478,Pearl Jam,Nothing As It Seems,56,
36479,Pearl Jam,Nothing As It Seems,57,
36480,Pearl Jam,Nothing As It Seems,58,
36481,Pearl Jam,Nothing As It Seems,59,
36482,Pearl Jam,Nothing As It Seems,60,
36483,Pearl Jam,Nothing As It Seems,61,
36484,Pearl Jam,Nothing As It Seems,62,
36485,Pearl Jam,Nothing As It Seems,63,
36486,Pearl Jam,Nothing As It Seems,64,
36487,Pearl Jam,Nothing As It Seems,65,
36488,Pearl Jam,Nothing As It Seems,66,
36489,Pearl Jam,Nothing As It Seems,67,
36490,Pearl Jam,Nothing As It Seems,68,
36491,Pearl Jam,Nothing As It Seems,69,
36492,Pearl Jam,Nothing As It Seems,70,
36493,Pearl Jam,Nothing As It Seems,71,
36494,Pearl Jam,Nothing As It Seems,72,
36495,Pearl Jam,Nothing As It Seems,73,
36496,Pearl Jam,Nothing As It Seems,74,
36497,Pearl Jam,Nothing As It Seems,75,
36498,Mya,The Best Of Me,2,70.0
36499,Mya,The Best Of Me,3,65.0
36500,Mya,The Best Of Me,4,62.0
36501,Mya,The Best Of Me,5,55.0
36502,Mya,The Best Of Me,6,50.0
36503,Mya,The Best Of Me,7,50.0
36504,Mya,The Best Of Me,8,56.0
36505,Mya,The Best Of Me,9,61.0
36506,Mya,The Best Of Me,10,61.0
36507,Mya,The Best Of Me,11,72.0
36508,Mya,The Best Of Me,12,84.0
36509,Mya,The Best Of Me,13,81.0
36510,Mya,The Best Of Me,14,86.0
36511,Mya,The Best Of Me,15,86.0
36512,Mya,The Best Of Me,16,94.0
36513,Mya,The Best Of Me,17,97.0
36514,Mya,The Best Of Me,18,
36515,Mya,The Best Of Me,19,
36516,Mya,The Best Of Me,20,
36517,Mya,The Best Of Me,21,
36518,Mya,The Best Of Me,22,
36519,Mya,The Best Of Me,23,
36520,Mya,The Best Of Me,24,
36521,Mya,The Best Of Me,25,
36522,Mya,The Best Of Me,26,
36523,Mya,The Best Of Me,27,
36524,Mya,The Best Of Me,28,
36525,Mya,The Best Of Me,29,
36526,Mya,The Best Of Me,30,
36527,Mya,The Best Of Me,31,
36528,Mya,The Best Of Me,32,
36529,Mya,The Best Of Me,33,
36530,Mya,The Best Of Me,34,
36531,Mya,The Best Of Me,35,
36532,Mya,The Best Of Me,36,
36533,Mya,The Best Of Me,37,
36534,Mya,The Best Of Me,38,
36535,Mya,The Best Of Me,39,
36536,Mya,The Best Of Me,40,
36537,Mya,The Best Of Me,41,
36538,Mya,The Best Of Me,42,
36539,Mya,The Best Of Me,43,
36540,Mya,The Best Of Me,44,
36541,Mya,The Best Of Me,45,
36542,Mya,The Best Of Me,46,
36543,Mya,The Best Of Me,47,
36544,Mya,The Best Of Me,48,
36545,Mya,The Best Of Me,49,
36546,Mya,The Best Of Me,50,
36547,Mya,The Best Of Me,51,
36548,Mya,The Best Of Me,52,
36549,Mya,The Best Of Me,53,
36550,Mya,The Best Of Me,54,
36551,Mya,The Best Of Me,55,
36552,Mya,The Best Of Me,56,
36553,Mya,The Best Of Me,57,
36554,Mya,The Best Of Me,58,
36555,Mya,The Best Of Me,59,
36556,Mya,The Best Of Me,60,
36557,Mya,The Best Of Me,61,
36558,Mya,The Best Of Me,62,
36559,Mya,The Best Of Me,63,
36560,Mya,The Best Of Me,64,
36561,Mya,The Best Of Me,65,
36562,Mya,The Best Of Me,66,
36563,Mya,The Best Of Me,67,
36564,Mya,The Best Of Me,68,
36565,Mya,The Best Of Me,69,
36566,Mya,The Best Of Me,70,
36567,Mya,The Best Of Me,71,
36568,Mya,The Best Of Me,72,
36569,Mya,The Best Of Me,73,
36570,Mya,The Best Of Me,74,
36571,Mya,The Best Of Me,75,
36572,"Heatherly, Eric",Flowers On The Wall,2,88.0
36573,"Heatherly, Eric",Flowers On The Wall,3,88.0
36574,"Heatherly, Eric",Flowers On The Wall,4,82.0
36575,"Heatherly, Eric",Flowers On The Wall,5,82.0
36576,"Heatherly, Eric",Flowers On The Wall,6,77.0
36577,"Heatherly, Eric",Flowers On The Wall,7,72.0
36578,"Heatherly, Eric",Flowers On The Wall,8,67.0
36579,"Heatherly, Eric",Flowers On The Wall,9,65.0
36580,"Heatherly, Eric",Flowers On The Wall,10,65.0
36581,"Heatherly, Eric",Flowers On The Wall,11,65.0
36582,"Heatherly, Eric",Flowers On The Wall,12,60.0
36583,"Heatherly, Eric",Flowers On The Wall,13,60.0
36584,"Heatherly, Eric",Flowers On The Wall,14,53.0
36585,"Heatherly, Eric",Flowers On The Wall,15,51.0
36586,"Heatherly, Eric",Flowers On The Wall,16,50.0
36587,"Heatherly, Eric",Flowers On The Wall,17,57.0
36588,"Heatherly, Eric",Flowers On The Wall,18,77.0
36589,"Heatherly, Eric",Flowers On The Wall,19,83.0
36590,"Heatherly, Eric",Flowers On The Wall,20,89.0
36591,"Heatherly, Eric",Flowers On The Wall,21,
36592,"Heatherly, Eric",Flowers On The Wall,22,
36593,"Heatherly, Eric",Flowers On The Wall,23,
36594,"Heatherly, Eric",Flowers On The Wall,24,
36595,"Heatherly, Eric",Flowers On The Wall,25,
36596,"Heatherly, Eric",Flowers On The Wall,26,
36597,"Heatherly, Eric",Flowers On The Wall,27,
36598,"Heatherly, Eric",Flowers On The Wall,28,
36599,"Heatherly, Eric",Flowers On The Wall,29,
36600,"Heatherly, Eric",Flowers On The Wall,30,
36601,"Heatherly, Eric",Flowers On The Wall,31,
36602,"Heatherly, Eric",Flowers On The Wall,32,
36603,"Heatherly, Eric",Flowers On The Wall,33,
36604,"Heatherly, Eric",Flowers On The Wall,34,
36605,"Heatherly, Eric",Flowers On The Wall,35,
36606,"Heatherly, Eric",Flowers On The Wall,36,
36607,"Heatherly, Eric",Flowers On The Wall,37,
36608,"Heatherly, Eric",Flowers On The Wall,38,
36609,"Heatherly, Eric",Flowers On The Wall,39,
36610,"Heatherly, Eric",Flowers On The Wall,40,
36611,"Heatherly, Eric",Flowers On The Wall,41,
36612,"Heatherly, Eric",Flowers On The Wall,42,
36613,"Heatherly, Eric",Flowers On The Wall,43,
36614,"Heatherly, Eric",Flowers On The Wall,44,
36615,"Heatherly, Eric",Flowers On The Wall,45,
36616,"Heatherly, Eric",Flowers On The Wall,46,
36617,"Heatherly, Eric",Flowers On The Wall,47,
36618,"Heatherly, Eric",Flowers On The Wall,48,
36619,"Heatherly, Eric",Flowers On The Wall,49,
36620,"Heatherly, Eric",Flowers On The Wall,50,
36621,"Heatherly, Eric",Flowers On The Wall,51,
36622,"Heatherly, Eric",Flowers On The Wall,52,
36623,"Heatherly, Eric",Flowers On The Wall,53,
36624,"Heatherly, Eric",Flowers On The Wall,54,
36625,"Heatherly, Eric",Flowers On The Wall,55,
36626,"Heatherly, Eric",Flowers On The Wall,56,
36627,"Heatherly, Eric",Flowers On The Wall,57,
36628,"Heatherly, Eric",Flowers On The Wall,58,
36629,"Heatherly, Eric",Flowers On The Wall,59,
36630,"Heatherly, Eric",Flowers On The Wall,60,
36631,"Heatherly, Eric",Flowers On The Wall,61,
36632,"Heatherly, Eric",Flowers On The Wall,62,
36633,"Heatherly, Eric",Flowers On The Wall,63,
36634,"Heatherly, Eric",Flowers On The Wall,64,
36635,"Heatherly, Eric",Flowers On The Wall,65,
36636,"Heatherly, Eric",Flowers On The Wall,66,
36637,"Heatherly, Eric",Flowers On The Wall,67,
36638,"Heatherly, Eric",Flowers On The Wall,68,
36639,"Heatherly, Eric",Flowers On The Wall,69,
36640,"Heatherly, Eric",Flowers On The Wall,70,
36641,"Heatherly, Eric",Flowers On The Wall,71,
36642,"Heatherly, Eric",Flowers On The Wall,72,
36643,"Heatherly, Eric",Flowers On The Wall,73,
36644,"Heatherly, Eric",Flowers On The Wall,74,
36645,"Heatherly, Eric",Flowers On The Wall,75,
36646,Eminem,Stan,2,67.0
36647,Eminem,Stan,3,57.0
36648,Eminem,Stan,4,57.0
36649,Eminem,Stan,5,51.0
36650,Eminem,Stan,6,51.0
36651,Eminem,Stan,7,51.0
36652,Eminem,Stan,8,57.0
36653,Eminem,Stan,9,55.0
36654,Eminem,Stan,10,70.0
36655,Eminem,Stan,11,69.0
36656,Eminem,Stan,12,77.0
36657,Eminem,Stan,13,88.0
36658,Eminem,Stan,14,93.0
36659,Eminem,Stan,15,100.0
36660,Eminem,Stan,16,
36661,Eminem,Stan,17,
36662,Eminem,Stan,18,
36663,Eminem,Stan,19,
36664,Eminem,Stan,20,
36665,Eminem,Stan,21,
36666,Eminem,Stan,22,
36667,Eminem,Stan,23,
36668,Eminem,Stan,24,
36669,Eminem,Stan,25,
36670,Eminem,Stan,26,
36671,Eminem,Stan,27,
36672,Eminem,Stan,28,
36673,Eminem,Stan,29,
36674,Eminem,Stan,30,
36675,Eminem,Stan,31,
36676,Eminem,Stan,32,
36677,Eminem,Stan,33,
36678,Eminem,Stan,34,
36679,Eminem,Stan,35,
36680,Eminem,Stan,36,
36681,Eminem,Stan,37,
36682,Eminem,Stan,38,
36683,Eminem,Stan,39,
36684,Eminem,Stan,40,
36685,Eminem,Stan,41,
36686,Eminem,Stan,42,
36687,Eminem,Stan,43,
36688,Eminem,Stan,44,
36689,Eminem,Stan,45,
36690,Eminem,Stan,46,
36691,Eminem,Stan,47,
36692,Eminem,Stan,48,
36693,Eminem,Stan,49,
36694,Eminem,Stan,50,
36695,Eminem,Stan,51,
36696,Eminem,Stan,52,
36697,Eminem,Stan,53,
36698,Eminem,Stan,54,
36699,Eminem,Stan,55,
36700,Eminem,Stan,56,
36701,Eminem,Stan,57,
36702,Eminem,Stan,58,
36703,Eminem,Stan,59,
36704,Eminem,Stan,60,
36705,Eminem,Stan,61,
36706,Eminem,Stan,62,
36707,Eminem,Stan,63,
36708,Eminem,Stan,64,
36709,Eminem,Stan,65,
36710,Eminem,Stan,66,
36711,Eminem,Stan,67,
36712,Eminem,Stan,68,
36713,Eminem,Stan,69,
36714,Eminem,Stan,70,
36715,Eminem,Stan,71,
36716,Eminem,Stan,72,
36717,Eminem,Stan,73,
36718,Eminem,Stan,74,
36719,Eminem,Stan,75,
36720,"McEntire, Reba",I'll Be,2,79.0
36721,"McEntire, Reba",I'll Be,3,79.0
36722,"McEntire, Reba",I'll Be,4,72.0
36723,"McEntire, Reba",I'll Be,5,69.0
36724,"McEntire, Reba",I'll Be,6,64.0
36725,"McEntire, Reba",I'll Be,7,61.0
36726,"McEntire, Reba",I'll Be,8,57.0
36727,"McEntire, Reba",I'll Be,9,55.0
36728,"McEntire, Reba",I'll Be,10,55.0
36729,"McEntire, Reba",I'll Be,11,52.0
36730,"McEntire, Reba",I'll Be,12,51.0
36731,"McEntire, Reba",I'll Be,13,53.0
36732,"McEntire, Reba",I'll Be,14,60.0
36733,"McEntire, Reba",I'll Be,15,81.0
36734,"McEntire, Reba",I'll Be,16,84.0
36735,"McEntire, Reba",I'll Be,17,93.0
36736,"McEntire, Reba",I'll Be,18,91.0
36737,"McEntire, Reba",I'll Be,19,94.0
36738,"McEntire, Reba",I'll Be,20,100.0
36739,"McEntire, Reba",I'll Be,21,
36740,"McEntire, Reba",I'll Be,22,
36741,"McEntire, Reba",I'll Be,23,
36742,"McEntire, Reba",I'll Be,24,
36743,"McEntire, Reba",I'll Be,25,
36744,"McEntire, Reba",I'll Be,26,
36745,"McEntire, Reba",I'll Be,27,
36746,"McEntire, Reba",I'll Be,28,
36747,"McEntire, Reba",I'll Be,29,
36748,"McEntire, Reba",I'll Be,30,
36749,"McEntire, Reba",I'll Be,31,
36750,"McEntire, Reba",I'll Be,32,
36751,"McEntire, Reba",I'll Be,33,
36752,"McEntire, Reba",I'll Be,34,
36753,"McEntire, Reba",I'll Be,35,
36754,"McEntire, Reba",I'll Be,36,
36755,"McEntire, Reba",I'll Be,37,
36756,"McEntire, Reba",I'll Be,38,
36757,"McEntire, Reba",I'll Be,39,
36758,"McEntire, Reba",I'll Be,40,
36759,"McEntire, Reba",I'll Be,41,
36760,"McEntire, Reba",I'll Be,42,
36761,"McEntire, Reba",I'll Be,43,
36762,"McEntire, Reba",I'll Be,44,
36763,"McEntire, Reba",I'll Be,45,
36764,"McEntire, Reba",I'll Be,46,
36765,"McEntire, Reba",I'll Be,47,
36766,"McEntire, Reba",I'll Be,48,
36767,"McEntire, Reba",I'll Be,49,
36768,"McEntire, Reba",I'll Be,50,
36769,"McEntire, Reba",I'll Be,51,
36770,"McEntire, Reba",I'll Be,52,
36771,"McEntire, Reba",I'll Be,53,
36772,"McEntire, Reba",I'll Be,54,
36773,"McEntire, Reba",I'll Be,55,
36774,"McEntire, Reba",I'll Be,56,
36775,"McEntire, Reba",I'll Be,57,
36776,"McEntire, Reba",I'll Be,58,
36777,"McEntire, Reba",I'll Be,59,
36778,"McEntire, Reba",I'll Be,60,
36779,"McEntire, Reba",I'll Be,61,
36780,"McEntire, Reba",I'll Be,62,
36781,"McEntire, Reba",I'll Be,63,
36782,"McEntire, Reba",I'll Be,64,
36783,"McEntire, Reba",I'll Be,65,
36784,"McEntire, Reba",I'll Be,66,
36785,"McEntire, Reba",I'll Be,67,
36786,"McEntire, Reba",I'll Be,68,
36787,"McEntire, Reba",I'll Be,69,
36788,"McEntire, Reba",I'll Be,70,
36789,"McEntire, Reba",I'll Be,71,
36790,"McEntire, Reba",I'll Be,72,
36791,"McEntire, Reba",I'll Be,73,
36792,"McEntire, Reba",I'll Be,74,
36793,"McEntire, Reba",I'll Be,75,
36794,"Lopez, Jennifer",Feelin' Good,2,79.0
36795,"Lopez, Jennifer",Feelin' Good,3,66.0
36796,"Lopez, Jennifer",Feelin' Good,4,54.0
36797,"Lopez, Jennifer",Feelin' Good,5,54.0
36798,"Lopez, Jennifer",Feelin' Good,6,54.0
36799,"Lopez, Jennifer",Feelin' Good,7,54.0
36800,"Lopez, Jennifer",Feelin' Good,8,51.0
36801,"Lopez, Jennifer",Feelin' Good,9,61.0
36802,"Lopez, Jennifer",Feelin' Good,10,79.0
36803,"Lopez, Jennifer",Feelin' Good,11,96.0
36804,"Lopez, Jennifer",Feelin' Good,12,
36805,"Lopez, Jennifer",Feelin' Good,13,
36806,"Lopez, Jennifer",Feelin' Good,14,64.0
36807,"Lopez, Jennifer",Feelin' Good,15,74.0
36808,"Lopez, Jennifer",Feelin' Good,16,73.0
36809,"Lopez, Jennifer",Feelin' Good,17,79.0
36810,"Lopez, Jennifer",Feelin' Good,18,82.0
36811,"Lopez, Jennifer",Feelin' Good,19,96.0
36812,"Lopez, Jennifer",Feelin' Good,20,
36813,"Lopez, Jennifer",Feelin' Good,21,
36814,"Lopez, Jennifer",Feelin' Good,22,
36815,"Lopez, Jennifer",Feelin' Good,23,
36816,"Lopez, Jennifer",Feelin' Good,24,
36817,"Lopez, Jennifer",Feelin' Good,25,
36818,"Lopez, Jennifer",Feelin' Good,26,
36819,"Lopez, Jennifer",Feelin' Good,27,
36820,"Lopez, Jennifer",Feelin' Good,28,
36821,"Lopez, Jennifer",Feelin' Good,29,
36822,"Lopez, Jennifer",Feelin' Good,30,
36823,"Lopez, Jennifer",Feelin' Good,31,
36824,"Lopez, Jennifer",Feelin' Good,32,
36825,"Lopez, Jennifer",Feelin' Good,33,
36826,"Lopez, Jennifer",Feelin' Good,34,
36827,"Lopez, Jennifer",Feelin' Good,35,
36828,"Lopez, Jennifer",Feelin' Good,36,
36829,"Lopez, Jennifer",Feelin' Good,37,
36830,"Lopez, Jennifer",Feelin' Good,38,
36831,"Lopez, Jennifer",Feelin' Good,39,
36832,"Lopez, Jennifer",Feelin' Good,40,
36833,"Lopez, Jennifer",Feelin' Good,41,
36834,"Lopez, Jennifer",Feelin' Good,42,
36835,"Lopez, Jennifer",Feelin' Good,43,
36836,"Lopez, Jennifer",Feelin' Good,44,
36837,"Lopez, Jennifer",Feelin' Good,45,
36838,"Lopez, Jennifer",Feelin' Good,46,
36839,"Lopez, Jennifer",Feelin' Good,47,
36840,"Lopez, Jennifer",Feelin' Good,48,
36841,"Lopez, Jennifer",Feelin' Good,49,
36842,"Lopez, Jennifer",Feelin' Good,50,
36843,"Lopez, Jennifer",Feelin' Good,51,
36844,"Lopez, Jennifer",Feelin' Good,52,
36845,"Lopez, Jennifer",Feelin' Good,53,
36846,"Lopez, Jennifer",Feelin' Good,54,
36847,"Lopez, Jennifer",Feelin' Good,55,
36848,"Lopez, Jennifer",Feelin' Good,56,
36849,"Lopez, Jennifer",Feelin' Good,57,
36850,"Lopez, Jennifer",Feelin' Good,58,
36851,"Lopez, Jennifer",Feelin' Good,59,
36852,"Lopez, Jennifer",Feelin' Good,60,
36853,"Lopez, Jennifer",Feelin' Good,61,
36854,"Lopez, Jennifer",Feelin' Good,62,
36855,"Lopez, Jennifer",Feelin' Good,63,
36856,"Lopez, Jennifer",Feelin' Good,64,
36857,"Lopez, Jennifer",Feelin' Good,65,
36858,"Lopez, Jennifer",Feelin' Good,66,
36859,"Lopez, Jennifer",Feelin' Good,67,
36860,"Lopez, Jennifer",Feelin' Good,68,
36861,"Lopez, Jennifer",Feelin' Good,69,
36862,"Lopez, Jennifer",Feelin' Good,70,
36863,"Lopez, Jennifer",Feelin' Good,71,
36864,"Lopez, Jennifer",Feelin' Good,72,
36865,"Lopez, Jennifer",Feelin' Good,73,
36866,"Lopez, Jennifer",Feelin' Good,74,
36867,"Lopez, Jennifer",Feelin' Good,75,
36868,"Urban, Keith",Your Everything,2,80.0
36869,"Urban, Keith",Your Everything,3,73.0
36870,"Urban, Keith",Your Everything,4,73.0
36871,"Urban, Keith",Your Everything,5,67.0
36872,"Urban, Keith",Your Everything,6,64.0
36873,"Urban, Keith",Your Everything,7,60.0
36874,"Urban, Keith",Your Everything,8,59.0
36875,"Urban, Keith",Your Everything,9,53.0
36876,"Urban, Keith",Your Everything,10,51.0
36877,"Urban, Keith",Your Everything,11,55.0
36878,"Urban, Keith",Your Everything,12,66.0
36879,"Urban, Keith",Your Everything,13,84.0
36880,"Urban, Keith",Your Everything,14,90.0
36881,"Urban, Keith",Your Everything,15,96.0
36882,"Urban, Keith",Your Everything,16,100.0
36883,"Urban, Keith",Your Everything,17,
36884,"Urban, Keith",Your Everything,18,
36885,"Urban, Keith",Your Everything,19,
36886,"Urban, Keith",Your Everything,20,
36887,"Urban, Keith",Your Everything,21,
36888,"Urban, Keith",Your Everything,22,
36889,"Urban, Keith",Your Everything,23,
36890,"Urban, Keith",Your Everything,24,
36891,"Urban, Keith",Your Everything,25,
36892,"Urban, Keith",Your Everything,26,
36893,"Urban, Keith",Your Everything,27,
36894,"Urban, Keith",Your Everything,28,
36895,"Urban, Keith",Your Everything,29,
36896,"Urban, Keith",Your Everything,30,
36897,"Urban, Keith",Your Everything,31,
36898,"Urban, Keith",Your Everything,32,
36899,"Urban, Keith",Your Everything,33,
36900,"Urban, Keith",Your Everything,34,
36901,"Urban, Keith",Your Everything,35,
36902,"Urban, Keith",Your Everything,36,
36903,"Urban, Keith",Your Everything,37,
36904,"Urban, Keith",Your Everything,38,
36905,"Urban, Keith",Your Everything,39,
36906,"Urban, Keith",Your Everything,40,
36907,"Urban, Keith",Your Everything,41,
36908,"Urban, Keith",Your Everything,42,
36909,"Urban, Keith",Your Everything,43,
36910,"Urban, Keith",Your Everything,44,
36911,"Urban, Keith",Your Everything,45,
36912,"Urban, Keith",Your Everything,46,
36913,"Urban, Keith",Your Everything,47,
36914,"Urban, Keith",Your Everything,48,
36915,"Urban, Keith",Your Everything,49,
36916,"Urban, Keith",Your Everything,50,
36917,"Urban, Keith",Your Everything,51,
36918,"Urban, Keith",Your Everything,52,
36919,"Urban, Keith",Your Everything,53,
36920,"Urban, Keith",Your Everything,54,
36921,"Urban, Keith",Your Everything,55,
36922,"Urban, Keith",Your Everything,56,
36923,"Urban, Keith",Your Everything,57,
36924,"Urban, Keith",Your Everything,58,
36925,"Urban, Keith",Your Everything,59,
36926,"Urban, Keith",Your Everything,60,
36927,"Urban, Keith",Your Everything,61,
36928,"Urban, Keith",Your Everything,62,
36929,"Urban, Keith",Your Everything,63,
36930,"Urban, Keith",Your Everything,64,
36931,"Urban, Keith",Your Everything,65,
36932,"Urban, Keith",Your Everything,66,
36933,"Urban, Keith",Your Everything,67,
36934,"Urban, Keith",Your Everything,68,
36935,"Urban, Keith",Your Everything,69,
36936,"Urban, Keith",Your Everything,70,
36937,"Urban, Keith",Your Everything,71,
36938,"Urban, Keith",Your Everything,72,
36939,"Urban, Keith",Your Everything,73,
36940,"Urban, Keith",Your Everything,74,
36941,"Urban, Keith",Your Everything,75,
36942,TLC,Dear Lie,2,55.0
36943,TLC,Dear Lie,3,52.0
36944,TLC,Dear Lie,4,51.0
36945,TLC,Dear Lie,5,56.0
36946,TLC,Dear Lie,6,74.0
36947,TLC,Dear Lie,7,92.0
36948,TLC,Dear Lie,8,
36949,TLC,Dear Lie,9,
36950,TLC,Dear Lie,10,
36951,TLC,Dear Lie,11,
36952,TLC,Dear Lie,12,
36953,TLC,Dear Lie,13,
36954,TLC,Dear Lie,14,
36955,TLC,Dear Lie,15,
36956,TLC,Dear Lie,16,
36957,TLC,Dear Lie,17,
36958,TLC,Dear Lie,18,
36959,TLC,Dear Lie,19,
36960,TLC,Dear Lie,20,
36961,TLC,Dear Lie,21,
36962,TLC,Dear Lie,22,
36963,TLC,Dear Lie,23,
36964,TLC,Dear Lie,24,
36965,TLC,Dear Lie,25,
36966,TLC,Dear Lie,26,
36967,TLC,Dear Lie,27,
36968,TLC,Dear Lie,28,
36969,TLC,Dear Lie,29,
36970,TLC,Dear Lie,30,
36971,TLC,Dear Lie,31,
36972,TLC,Dear Lie,32,
36973,TLC,Dear Lie,33,
36974,TLC,Dear Lie,34,
36975,TLC,Dear Lie,35,
36976,TLC,Dear Lie,36,
36977,TLC,Dear Lie,37,
36978,TLC,Dear Lie,38,
36979,TLC,Dear Lie,39,
36980,TLC,Dear Lie,40,
36981,TLC,Dear Lie,41,
36982,TLC,Dear Lie,42,
36983,TLC,Dear Lie,43,
36984,TLC,Dear Lie,44,
36985,TLC,Dear Lie,45,
36986,TLC,Dear Lie,46,
36987,TLC,Dear Lie,47,
36988,TLC,Dear Lie,48,
36989,TLC,Dear Lie,49,
36990,TLC,Dear Lie,50,
36991,TLC,Dear Lie,51,
36992,TLC,Dear Lie,52,
36993,TLC,Dear Lie,53,
36994,TLC,Dear Lie,54,
36995,TLC,Dear Lie,55,
36996,TLC,Dear Lie,56,
36997,TLC,Dear Lie,57,
36998,TLC,Dear Lie,58,
36999,TLC,Dear Lie,59,
37000,TLC,Dear Lie,60,
37001,TLC,Dear Lie,61,
37002,TLC,Dear Lie,62,
37003,TLC,Dear Lie,63,
37004,TLC,Dear Lie,64,
37005,TLC,Dear Lie,65,
37006,TLC,Dear Lie,66,
37007,TLC,Dear Lie,67,
37008,TLC,Dear Lie,68,
37009,TLC,Dear Lie,69,
37010,TLC,Dear Lie,70,
37011,TLC,Dear Lie,71,
37012,TLC,Dear Lie,72,
37013,TLC,Dear Lie,73,
37014,TLC,Dear Lie,74,
37015,TLC,Dear Lie,75,
37016,"Gill, Vince",Feels Like Love,2,76.0
37017,"Gill, Vince",Feels Like Love,3,74.0
37018,"Gill, Vince",Feels Like Love,4,73.0
37019,"Gill, Vince",Feels Like Love,5,73.0
37020,"Gill, Vince",Feels Like Love,6,65.0
37021,"Gill, Vince",Feels Like Love,7,59.0
37022,"Gill, Vince",Feels Like Love,8,58.0
37023,"Gill, Vince",Feels Like Love,9,54.0
37024,"Gill, Vince",Feels Like Love,10,54.0
37025,"Gill, Vince",Feels Like Love,11,53.0
37026,"Gill, Vince",Feels Like Love,12,52.0
37027,"Gill, Vince",Feels Like Love,13,55.0
37028,"Gill, Vince",Feels Like Love,14,52.0
37029,"Gill, Vince",Feels Like Love,15,57.0
37030,"Gill, Vince",Feels Like Love,16,76.0
37031,"Gill, Vince",Feels Like Love,17,91.0
37032,"Gill, Vince",Feels Like Love,18,99.0
37033,"Gill, Vince",Feels Like Love,19,
37034,"Gill, Vince",Feels Like Love,20,91.0
37035,"Gill, Vince",Feels Like Love,21,89.0
37036,"Gill, Vince",Feels Like Love,22,
37037,"Gill, Vince",Feels Like Love,23,
37038,"Gill, Vince",Feels Like Love,24,
37039,"Gill, Vince",Feels Like Love,25,
37040,"Gill, Vince",Feels Like Love,26,
37041,"Gill, Vince",Feels Like Love,27,
37042,"Gill, Vince",Feels Like Love,28,
37043,"Gill, Vince",Feels Like Love,29,
37044,"Gill, Vince",Feels Like Love,30,
37045,"Gill, Vince",Feels Like Love,31,
37046,"Gill, Vince",Feels Like Love,32,
37047,"Gill, Vince",Feels Like Love,33,
37048,"Gill, Vince",Feels Like Love,34,
37049,"Gill, Vince",Feels Like Love,35,
37050,"Gill, Vince",Feels Like Love,36,
37051,"Gill, Vince",Feels Like Love,37,
37052,"Gill, Vince",Feels Like Love,38,
37053,"Gill, Vince",Feels Like Love,39,
37054,"Gill, Vince",Feels Like Love,40,
37055,"Gill, Vince",Feels Like Love,41,
37056,"Gill, Vince",Feels Like Love,42,
37057,"Gill, Vince",Feels Like Love,43,
37058,"Gill, Vince",Feels Like Love,44,
37059,"Gill, Vince",Feels Like Love,45,
37060,"Gill, Vince",Feels Like Love,46,
37061,"Gill, Vince",Feels Like Love,47,
37062,"Gill, Vince",Feels Like Love,48,
37063,"Gill, Vince",Feels Like Love,49,
37064,"Gill, Vince",Feels Like Love,50,
37065,"Gill, Vince",Feels Like Love,51,
37066,"Gill, Vince",Feels Like Love,52,
37067,"Gill, Vince",Feels Like Love,53,
37068,"Gill, Vince",Feels Like Love,54,
